midi_filename,composer,duration,average_tempo,key_signature,mode,chord_progression
2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--1.midi,Ludwig van Beethoven,604.837848246,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C', 'C-minor trichord', 'Minor Second above D', 'G-major triad', 'G-major triad', 'G-major triad', 'Major Second above G', 'Minor Second above B', 'C-phrygian tetrachord', 'C-dominant-ninth', 'C-dominant seventh chord', 'C-dominant seventh chord', 'C-dominant seventh chord']"
2017/MIDI-Unprocessed_073_PIANO073_MID--AUDIO-split_07-08-17_Piano-e_2-02_wav--1.midi,Ludwig van Beethoven,665.632422146,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C', 'Minor Third above C', 'E-', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G-whole-tone trichord', 'Major Second above C', 'C-dominant seventh chord', 'C-dominant seventh chord', 'C-dominant seventh chord', 'C-dominant seventh chord']"
2017/MIDI-Unprocessed_075_PIANO075_MID--AUDIO-split_07-08-17_Piano-e_2-06_wav--2.midi,Ludwig van Beethoven,607.643390054,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C-minor triad', 'Minor Third above C', 'C-minor trichord', 'Major Seventh with octave doublings above Eb', 'Eb-augmented major tetrachord', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G-whole-tone trichord', 'Major Second above C', 'C-dominant seventh chord', 'C-dominant seventh chord']"
2017/MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--1.midi,Ludwig van Beethoven,599.888086175,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C', 'E-', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'Major Second above G', 'Minor Second above B', 'Major Second above D', 'C-dominant seventh chord', 'C-dominant seventh chord', 'C-dominant seventh chord']"
2017/MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--3.midi,Ludwig van Beethoven,679.707139504,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C-minor triad', 'E-', 'E-', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'Perfect Fourth above D', 'Major Second above G', 'B', 'C-phrygian tetrachord', 'C-whole-tone trichord']"
2017/MIDI-Unprocessed_080_PIANO080_MID--AUDIO-split_07-09-17_Piano-e_1-06_wav--2.midi,Ludwig van Beethoven,630.186014637,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C-minor triad', 'E-', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'Major Second above G', 'Minor Second above B', 'Major Second above D', 'C-dominant seventh chord', 'C-dominant seventh chord', 'C-dominant seventh chord']"
2017/MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--1.midi,Ludwig van Beethoven,598.049419971,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C-minor triad', 'E-', 'Perfect Double-octave above Eb', 'Eb-augmented major tetrachord', 'Eb-augmented major tetrachord', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G-quartal trichord', 'B-phrygian trichord', 'G-perfect-fourth minor tetrachord', 'C-dominant seventh chord']"
2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_14_R3_2013_wav--1.midi,Ludwig van Beethoven,590.600370937,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C', 'Minor Second above D', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major-second major tetrachord', 'G-whole-tone trichord', 'C-whole-tone trichord', 'C-dominant seventh chord', 'C-dominant seventh chord', 'E', 'Major Second above F']"
2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_08_R2_2015_wav--1.midi,Ludwig van Beethoven,658.1875,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C-minor triad', 'G', 'Minor Second above D', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major-second major tetrachord', 'G-perfect-fourth major tetrachord', 'Minor Second above B', 'Major Second above D', 'C-dominant-ninth', 'C-dominant seventh chord']"
2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_11_R2_2015_wav--1.midi,Ludwig van Beethoven,687.135416667,0.0,C,minor,"['C-minor triad', 'C-minor triad', 'C-minor triad', 'C', 'Minor Third above C', 'E-', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'Major Second above G', 'Minor Second above B', 'Major Second above D', 'C-dominant seventh chord', 'C-dominant seventh chord']"
2009/MIDI-Unprocessed_16_R1_2009_01-02_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_01_WAV.midi,Ludwig van Beethoven,1530.08260453,0.0,E-,major,"['Eb-major triad', 'Eb-major triad', 'Eb-major triad', 'Eb-major triad', 'Perfect Fifth with octave doublings above Eb', 'E-', 'multiple octaves above Eb', 'E-', 'multiple octaves above Bb', 'multiple octaves above Bb', 'B-', 'Perfect Octave above Bb', 'multiple octaves above Bb', 'B-', 'B-', 'multiple octaves above Eb']"
2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--5.midi,Mikhail Glinka / Mily Balakirev,326.59155375,0.0,B-,minor,"['F', 'F', 'Perfect Fourth above F', 'B-', 'Diminished Third above G#', 'G#', 'G#', 'Major Second above F#', 'F#', 'F#', 'Augmented Unison above F', 'F', 'F', 'Diminished Fourth above C#', 'C#', 'E-']"
2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--4.midi,Mikhail Glinka / Mily Balakirev,294.372034687,0.0,B-,minor,"['F', 'F', 'Perfect Fourth above F', 'B-', 'Diminished Third above G#', 'G#', 'G#', 'Major Second above F#', 'F#', 'Augmented Unison above F', 'F', 'F', 'Diminished Fourth above C#', 'C#', 'Diminished Third above C#', 'E-']"
2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_06_Track06_wav.midi,Mily Balakirev,255.60871875,0.0,C#,major,"['C#', 'Perfect Fifth above C#', 'G#', 'F', 'G', 'Minor Third above G', 'B-', 'B-', 'G#', 'Diminished Seventh above G#', 'F', 'Diminished Fourth above C#', 'Augmented Fourth above G', 'G', 'Augmented Unison above G', 'G#']"
2004/MIDI-Unprocessed_XP_04_R1_2004_06_ORIG_MID--AUDIO_04_R1_2004_08_Track08_wav.midi,Mily Balakirev,530.857408325,0.0,F#,major,"['B-', 'B-', 'B-', 'Minor Second above A', 'F#', 'Minor Third above F#', 'B-', 'Augmented Unison above C', 'G#', 'G#', 'Augmented Unison above F', 'G#', 'Diminished Third above G#', 'Diminished Third above G#', 'F', 'B-']"
2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_05_Track05_wav.midi,Mily Balakirev,491.751645,0.0,F#,minor,"['B-', 'B-', 'Minor Second above A', 'F#', 'Minor Second above A', 'Augmented Unison above C', 'G#', 'G#', 'Augmented Unison above F', 'G#', 'Diminished Third above G#', 'F', 'B-', 'B-', 'Minor Second above A', 'Diminished Fourth above F#']"
2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_10_Track10_wav.midi,Mily Balakirev,534.923343281,0.0,F#,major,"['B-', 'B-', 'B-', 'B-', 'A', 'B-', 'F#', 'Minor Third above F#', 'B-', 'Augmented Second above Bb', 'C#', 'C', 'G#', 'G#', 'G#', 'F']"
2006/MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_04_Track04_wav.midi,Modest Mussorgsky,1749.46940438,0.0,E-,minor,"['G', 'F', 'B-', 'C', 'Perfect Fourth above C', 'F', 'Minor Third above D', 'D', 'C', 'F', 'F', 'Minor Third above D', 'D', 'B-', 'C', 'G']"
2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_05_Track05_wav.midi,Modest Mussorgsky,2009.46246703,0.0,E-,minor,"['G', 'F', 'F', 'Perfect Fourth above F', 'B-', 'C', 'Perfect Fourth above C', 'F', 'D', 'D', 'C', 'Perfect Fourth above C', 'F', 'Minor Third above D', 'D', 'Major Third above Bb']"
2004/MIDI-Unprocessed_XP_03_R1_2004_01-02_ORIG_MID--AUDIO_03_R1_2004_02_Track02_wav.midi,Modest Mussorgsky,1958.31687252,0.0,E-,minor,"['G', 'F', 'F', 'B-', 'C', 'Perfect Fourth above C', 'F', 'Minor Third above D', 'D', 'C', 'C', 'Perfect Fourth above C', 'F', 'Minor Third above D', 'B-', 'C']"
2004/MIDI-Unprocessed_XP_21_R1_2004_03_ORIG_MID--AUDIO_21_R1_2004_04_Track04_wav.midi,Modest Mussorgsky,1976.93006547,0.0,E-,minor,"['G', 'Major Second above F', 'F', 'F', 'Perfect Fourth above F', 'B-', 'Major Second above Bb', 'C', 'Perfect Fourth above C', 'F', 'Minor Third above D', 'D', 'Major Second above C', 'C', 'Perfect Fourth above C', 'F']"
2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--4.midi,Modest Mussorgsky,1823.15789906,0.0,E-,minor,"['G', 'Major Second above F', 'F', 'B-', 'C', 'F', 'D', 'C', 'F', 'Minor Third above D', 'D', 'B-', 'C', 'Perfect Fourth above G', 'G', 'F']"
2018/MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--4.midi,Modest Mussorgsky,1906.30017703,0.0,E-,minor,"['G', 'F', 'B-', 'C', 'F', 'Minor Third above D', 'D', 'C', 'F', 'Minor Third above D', 'D', 'B-', 'C', 'G', 'F', 'G-minor triad']"
2009/MIDI-Unprocessed_18_R1_2009_01-03_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_02_WAV.midi,Muzio Clementi,668.431489688,0.0,F,major,"['B-', 'B-', 'B-', 'Perfect Fourth above F', 'F', 'Perfect Fourth above F', 'Bb-major triad', 'Minor Sixth above D', 'D', 'Minor Sixth above D', 'Major Second with octave doublings above Bb', 'Major Seventh with octave doublings above Bb', 'Minor Second above A', 'A', 'Minor Thirteenth above A', 'Minor Thirteenth above A']"
2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_01_Track01_wav.midi,Muzio Clementi,653.231184375,0.0,F,major,"['B-', 'B-', 'B-', 'Perfect Fourth above F', 'F', 'Perfect Fourth above F', 'Bb-major triad', 'Minor Sixth above D', 'Minor Sixth above D', 'D', 'Major Second with octave doublings above Bb', 'Major Seventh with octave doublings above Bb', 'Bb-incomplete major-seventh chord', 'Minor Thirteenth above A', 'A', 'F']"
2011/MIDI-Unprocessed_10_R1_2011_MID--AUDIO_R1-D4_04_Track04_wav.midi,Muzio Clementi,245.819732813,0.0,F#,minor,"['F#', 'F', 'F#', 'G#', 'F#', 'A', 'C#', 'C#', 'F#-minor triad', 'C#', 'F#-minor triad', 'Minor Third above F#', 'Minor Third above F#', 'F#-minor triad', 'C#', 'C']"
2009/MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_01_WAV.midi,Muzio Clementi,642.479325469,0.0,F,major,"['B-', 'B-', 'Perfect Fourth above F', 'Perfect Fourth above F', 'Minor Sixth above D', 'Minor Sixth above D', 'Major Second with octave doublings above Bb', 'Major Seventh with octave doublings above Bb', 'Minor Second above A', 'A', 'Minor Thirteenth above A', 'Minor Thirteenth above A', 'Perfect Eleventh above C', 'C', 'Perfect Eleventh above C', 'F-major triad']"
2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_01_Track01_wav.midi,Muzio Clementi,649.095237656,0.0,B,minor,"['F#', 'F', 'Augmented Unison above F', 'F#', 'Major Second above F#', 'Major Second above F#', 'F#', 'A', 'Minor Sixth above C#', 'C#', 'C#', 'F#-minor triad', 'C#', 'F#-minor triad', 'F#-minor triad', 'C#']"
2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--2.midi,Muzio Clementi,273.190164844,0.0,F#,minor,"['F#', 'Augmented Unison above F', 'F', 'F#', 'Major Second above F#', 'G#', 'F#', 'Minor Third above F#', 'A', 'A', 'Minor Sixth above C#', 'C#', 'C#', 'F#-minor triad', 'C#', 'Minor Third above F#']"
2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--4.midi,Niccolò Paganini / Franz Liszt,278.921996719,0.0,A,minor,"['A-minor triad', 'D-incomplete dominant-seventh chord', 'A', 'A', 'Minor Second above B', 'A-tritone quartal tetrachord', 'Eb-diminished pentacluster', 'E', 'Major Second above F#', 'Perfect Fifth with octave doublings above A', 'Minor Third with octave doublings above A', 'A', 'A', 'Minor Second above B', 'A-quartal trichord', 'E-major-minor trichord']"
2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_05_WAV.midi,Nikolai Medtner,365.333502188,0.0,D,minor,"['Major Third with octave doublings above A', 'A-major-minor trichord', 'A-major-minor trichord', 'Major Third with octave doublings above A', 'G-minor triad', 'G-major-second minor tetrachord', 'Bb-incomplete major-seventh chord', 'Major Third above Bb', 'F', 'F-augmented triad', 'A-major-minor trichord', 'Major Third with octave doublings above A', 'A', 'E-half-diminished seventh chord', 'G-major-second minor tetrachord', 'F-augmented triad']"
2017/MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--3.midi,Nikolai Medtner,671.685811287,0.0,A,minor,"['E-dominant seventh chord', 'Major Thirteenth above B', 'F-major triad', 'Perfect Fourth with octave doublings above C', 'G-whole-tone tetramirror', 'G-dominant-ninth', 'Perfect Fourth with octave doublings above D', 'D', 'G#-diminished triad', 'G#-diminished triad', 'G#-diminished triad', 'Diminished Fifth with octave doublings above G#', 'A-minor trichord', 'Perfect Fifth with octave doublings above F', 'G-major triad', 'G-dominant-ninth']"
2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--5.midi,Nikolai Medtner,609.916590938,0.0,C,minor,"['C-minor triad', 'enharmonic equivalent to major triad above G#', 'F-major triad', 'D-dominant seventh chord', 'Perfect Octave above D', 'G-incomplete dominant-seventh chord', 'C-minor triad', 'G', 'C', 'C-minor trichord', 'Minor Second above D', 'F', 'C-minor triad', 'C-minor triad', 'enharmonic equivalent to major seventh chord above G#', 'C-minor triad']"
2018/MIDI-Unprocessed_Recital16_MID--AUDIO_16_R1_2018_wav--2.midi,Nikolai Medtner,727.833139688,0.0,E,minor,"['Perfect Octave above F#', 'Perfect Octave above F#', 'Major Second with octave doublings above E', 'Perfect Octave above E', 'Perfect Fifth with octave doublings above E', 'Perfect Fifth with octave doublings above E', 'E-minor triad', 'E-minor triad', 'Major Third with octave doublings above G', 'Perfect Octave above G', 'Minor Second with octave doublings above F#', 'Perfect Octave above F#', 'Minor Third with octave doublings above F#', 'Minor Third with octave doublings above F#', 'F#-incomplete minor-seventh chord', 'Perfect Fourth with octave doublings above E']"
2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_01_Track01_wav.midi,Nikolai Medtner,412.673198438,0.0,E-,minor,"['B-', 'Major Second above Bb', 'C', 'C-minor trichord', 'Augmented 23rd above Bb', 'Augmented 23rd above Bb', 'enharmonic equivalent to minor triad above Bb', 'Bb-major-second minor tetrachord', 'Perfect Nineteenth above F', 'Diminished Octave with octave doublings above C#', 'Perfect Double-octave above C#', 'C#', 'enharmonic equivalent to minor triad above F', 'Perfect Eleventh above F', 'Augmented Fifth above F', 'Augmented Ninth above F']"
2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--5.midi,Nikolai Rimsky-Korsakov / Sergei Rachmaninoff,63.3786759375,0.0,A,minor,"['Minor Second above E', 'C#-phrygian trichord', 'Minor Second above C#', 'Minor Second above B', 'Minor Second above B', 'Minor Second above A', 'G-chromatic trimirror', 'Minor Second above E', 'Minor Second above D', 'Minor Second above C#', 'Augmented Unison above C', 'Minor Second above B', 'Augmented Unison above Bb', 'A-chromatic trimirror', 'Minor Second above F#', 'Augmented Unison above Eb']"
2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--2.midi,Orlando Gibbons,247.900393125,0.0,G,minor,"['G', 'Perfect Fifth above G', 'Perfect Fifth with octave doublings above G', 'G-minor triad', 'G-minor triad', 'G-minor triad', 'G-minor triad', 'G-minor triad', 'Major Sixth above Bb', 'G-incomplete minor-seventh chord', 'Major Second above F', 'Minor Seventh with octave doublings above G', 'Eb-major-second major tetrachord', 'Eb-major-second major tetrachord', 'Eb-major triad', 'Eb-major triad']"
2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--3.midi,Percy Grainger,441.12135375,0.0,A-,major,"['enharmonic equivalent to minor triad above F', 'Eb-augmented triad', 'Bb-augmented triad', 'F-incomplete half-diminished seventh chord', 'C#', 'Augmented Twentieth above Eb', 'C#', 'E-', 'B-', 'Augmented Second above Bb', 'C#', 'F', 'Minor Third above G', 'C#', 'G', 'enharmonic equivalent to diminished triad above G']"
2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_03_Track03_wav.midi,Pyotr Ilyich Tchaikovsky,513.645319687,0.0,C,minor,"['Perfect Fifth above C', 'Minor Third with octave doublings above C', 'C-minor triad', 'C-minor triad', 'Perfect Fourth above G', 'C', 'E-', 'Minor Third above C', 'C', 'Augmented Fifth above C', 'C', 'Perfect Fourth with octave doublings above C', 'Perfect Fifth with octave doublings above F', 'D-incomplete minor-seventh chord', 'Perfect Fifth with octave doublings above F', 'Perfect Fourth with octave doublings above C']"
2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--2.midi,Pyotr Ilyich Tchaikovsky,474.076716094,0.0,C,minor,"['Perfect Fifth above C', 'C-minor triad', 'C-minor triad', 'C', 'C', 'Minor Third above C', 'E-', 'Minor Third above C', 'Perfect Double-octave above C', 'C', 'Augmented Fifth above C', 'enharmonic equivalent to minor triad above C', 'enharmonic equivalent to minor triad above C', 'Perfect Fourth with octave doublings above C', 'Perfect Fourth with octave doublings above C', 'D-incomplete minor-seventh chord']"
2009/MIDI-Unprocessed_13_R1_2009_01-03_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_01_WAV.midi,Pyotr Ilyich Tchaikovsky,499.677652031,0.0,C,minor,"['C', 'Perfect Fifth above C', 'Perfect Fifth with octave doublings above C', 'Perfect Fifth with octave doublings above C', 'C-minor triad', 'C-minor triad', 'C-minor triad', 'C-minor triad', 'C', 'Minor Third above C', 'E-', 'E-', 'Minor Third above C', 'C', 'Perfect Double-octave above C', 'Augmented Fifth above C']"
2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_04_Track04_wav.midi,Pyotr Ilyich Tchaikovsky,218.688349687,0.0,D,major,"['A', 'A-incomplete dominant-seventh chord', 'A', 'Major Third above A', 'A', 'Perfect Fifth above A', 'Perfect Fifth above A', 'D-quartal trichord', 'Perfect Fourth above A', 'D-incomplete major-seventh chord', 'C#', 'Minor Sixth with octave doublings above F#', 'D-major triad', 'D-major triad', 'D-major triad', 'Perfect Fourth with octave doublings above A']"
2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--5.midi,Pyotr Ilyich Tchaikovsky,366.701022187,0.0,B-,major,"['B-', 'Minor Sixth above D', 'B-', 'Minor Second above A', 'A', 'Major Third above Eb', 'G', 'A', 'Diminished Seventh above C#', 'A', 'G', 'Minor Third above D', 'D', 'B', 'Minor Third above C', 'F']"
2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--5.midi,Pyotr Ilyich Tchaikovsky,469.876666875,0.0,G,minor,"['D-major triad', 'Perfect Fifth above D', 'E-half-diminished seventh chord', 'Major Second above D', 'D-major triad', 'D-major triad', 'Perfect Fifth above D', 'E-half-diminished seventh chord', 'E-half-diminished seventh chord', 'Major Second above D', 'D-dominant seventh chord', 'D-dominant-ninth', 'D-dominant seventh chord', 'forte class 6-46B above C', 'D-dominant seventh chord', 'D-dominant seventh chord']"
2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--5.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,272.686693125,0.0,E,minor,"['G', 'D', 'G-major triad', 'Major Sixth above D', 'Perfect Fifth above G', 'Minor Sixth above B', 'Major Sixth above D', 'Perfect Fourth with octave doublings above D', 'Perfect Fourth above D', 'G-major triad', 'Minor Sixth with octave doublings above B', 'Perfect Fifth above G', 'Major Sixth above D', 'Minor Sixth above B', 'Perfect Fifth above G', 'E']"
2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_13_Track13_wav.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,969.764233204,0.0,E,minor,"['G-major triad', 'G-major triad', 'G-major triad', 'E-minor triad', 'E-minor triad', 'E-minor triad', 'B-minor triad', 'G-major triad', 'E-minor triad', 'G-major triad', 'G-major triad', 'Major Third above G', 'E-minor seventh chord', 'E-minor seventh chord', 'E-minor triad', 'E-minor triad']"
2004/MIDI-Unprocessed_XP_11_R1_2004_03-04_ORIG_MID--AUDIO_11_R1_2004_03_Track03_wav.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,310.470237956,0.0,E,minor,"['G', 'Perfect Fifth above G', 'D', 'G-major triad', 'Minor Sixth above B', 'Major Sixth above D', 'G-major triad', 'Perfect Fifth above G', 'Minor Sixth above B', 'B', 'Perfect Fifth above G', 'Perfect Fourth above D', 'G-major triad', 'G-major triad', 'Perfect Fourth above D', 'Major Sixth with octave doublings above D']"
2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--3.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,241.512846094,0.0,C,major,"['C', 'C', 'E', 'G', 'C', 'E', 'G', 'Major Third above C', 'C', 'E', 'G', 'Major Third above C', 'G', 'Major Third above C', 'C', 'E']"
2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--4.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,108.673769531,0.0,E,minor,"['G-major triad', 'G-major triad', 'G-major triad', 'G-major triad', 'G', 'E-minor triad', 'E-minor triad', 'B-minor triad', 'G-major triad', 'E-minor triad', 'G-major triad', 'G-major triad', 'G-major triad', 'Minor Third with octave doublings above E', 'E-minor triad', 'B']"
2006/MIDI-Unprocessed_09_R1_2006_01-04_ORIG_MID--AUDIO_09_R1_2006_04_Track04_wav.midi,Pyotr Ilyich Tchaikovsky / Mikhail Pletnev,976.011310312,0.0,E,minor,"['G-major triad', 'G-major triad', 'G-major triad', 'E-minor triad', 'E-minor triad', 'B-minor triad', 'G-major triad', 'E-minor triad', 'G-major triad', 'G-major triad', 'G-major triad', 'E-minor triad', 'E-minor triad', 'B-minor triad', 'B-minor triad', 'G-major triad']"
2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_04_Track04_wav.midi,Pyotr Ilyich Tchaikovsky / Sergei Rachmaninoff,236.329891875,0.0,G#,minor,"['B', 'enharmonic equivalent to minor triad above B', 'enharmonic equivalent to minor triad above G#', 'enharmonic equivalent to minor triad above G#', 'enharmonic equivalent to minor triad above Eb', 'Minor Third above G#', 'E-major triad', 'E', 'Minor Third above G#', 'enharmonic equivalent to minor triad above G#', 'enharmonic equivalent to minor triad above G#', 'Minor Tenth above G#', 'B', 'Perfect Octave above B', 'enharmonic equivalent to minor triad above B', 'enharmonic equivalent to minor triad above Eb']"
2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_05_Track05_wav.midi,Pyotr Ilyich Tchaikovsky / Sergei Rachmaninoff,295.250197385,0.0,G#,minor,"['B', 'enharmonic equivalent to minor triad above B', 'enharmonic equivalent to minor triad above B', 'enharmonic equivalent to minor triad above G#', 'Diminished Sixth with octave doublings above G#', 'Augmented Third above Eb', 'G#', 'E', 'E-major triad', 'enharmonic equivalent to major seventh chord above G#', 'enharmonic equivalent to minor triad above G#', 'Minor Third above G#', 'Major Sixth with octave doublings above B', 'B', 'B', 'enharmonic equivalent to minor triad above B']"
2006/MIDI-Unprocessed_16_R1_2006_01-04_ORIG_MID--AUDIO_16_R1_2006_02_Track02_wav.midi,Richard Wagner / Franz Liszt,506.294899688,0.0,B,major,"['G#-Kumoi pentachord', 'G#-half-diminished seventh chord', 'G#-half-diminished seventh chord', 'G#-half-diminished seventh chord', 'B-minor triad', 'Perfect Fifth above B', 'Perfect Fifth above B', 'G#', 'Perfect Double-octave above G#', 'enharmonic equivalent to major triad above G#', 'enharmonic equivalent to major triad above G#', 'Diminished Seventh with octave doublings above G#', 'enharmonic equivalent to diminished triad above G#', 'G#-major-third diminished tetrachord', 'G#-major-third diminished tetrachord', 'G#-major-third diminished tetrachord']"
2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_02_WAV.midi,Richard Wagner / Franz Liszt,430.775477344,0.0,B,major,"['G#-half-diminished seventh chord', 'Perfect Fourth with octave doublings above F#', 'F#', 'Major Second above F#', 'G#', 'G#', 'Perfect Double-octave above G#', 'Diminished Seventh with octave doublings above G#', 'Diminished Seventh with octave doublings above G#', 'Diminished Seventh with octave doublings above G#', 'enharmonic equivalent to diminished triad above G#', 'enharmonic equivalent to half-diminished seventh chord above F', 'enharmonic equivalent to half-diminished seventh chord above F', 'enharmonic equivalent to half-diminished seventh chord above G#', 'C-incomplete half-diminished seventh chord', 'Minor Seventh above D']"
2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_08_R2_2015_wav--3.midi,Robert Schumann,419.332291667,0.0,F,major,"['Perfect Octave above A', 'Minor Seventh with octave doublings above C', 'Major Third above C', 'C-incomplete dominant-seventh chord', 'E', 'C-incomplete dominant-seventh chord', 'E', 'C-dominant seventh chord', 'C-dominant seventh chord', 'C-incomplete dominant-seventh chord', 'Perfect Fifth with octave doublings above C', 'C-incomplete dominant-seventh chord', 'C-incomplete dominant-seventh chord', 'C-incomplete dominant-seventh chord', 'C-augmented seventh chord', 'C-augmented seventh chord']"
2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_06_Track06_wav.midi,Robert Schumann,456.623475,0.0,F,major,"['Perfect Octave above A', 'A', 'Minor Fourteenth above C', 'Minor Seventh with octave doublings above C', 'B-', 'C-incomplete dominant-seventh chord', 'B-', 'Augmented Fourth above Bb', 'C-incomplete dominant-seventh chord', 'E', 'C-incomplete dominant-seventh chord', 'C-dominant seventh chord', 'B-', 'C', 'Perfect Fifth with octave doublings above C', 'C-incomplete dominant-seventh chord']"
